C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_58_126.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_58_126.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_58_126.jpg,0,1,0,15.84249
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_58_197.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_58_197.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_58_197.jpg,-0.05,1,0,16.67493
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_58_273.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_58_273.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_58_273.jpg,-0.25,1,0,17.48219
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_58_341.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_58_341.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_58_341.jpg,0,1,0,18.07983
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_58_414.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_58_414.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_58_414.jpg,-0.15,1,0,18.90494
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_58_482.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_58_482.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_58_482.jpg,0,1,0,19.50927
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_58_553.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_58_553.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_58_553.jpg,0,1,0,20.31823
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_58_626.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_58_626.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_58_626.jpg,-0.15,1,0,20.92431
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_58_698.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_58_698.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_58_698.jpg,0,1,0,21.68497
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_58_770.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_58_770.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_58_770.jpg,-0.05,1,0,22.27395
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_58_838.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_58_838.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_58_838.jpg,-0.25,1,0,23.04558
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_58_910.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_58_910.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_58_910.jpg,0,1,0,23.63085
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_58_982.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_58_982.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_58_982.jpg,0,1,0,24.40586
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_59_049.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_59_049.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_59_049.jpg,-0.15,1,0,24.97867
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_59_118.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_59_118.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_59_118.jpg,-0.35,1,0,25.68738
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_59_187.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_59_187.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_59_187.jpg,-0.5000001,1,0,26.1622
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_59_260.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_59_260.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_59_260.jpg,-0.7,1,0,26.71551
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_59_333.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_59_333.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_59_333.jpg,-0.9000002,1,0,27.1792
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_59_403.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_59_403.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_59_403.jpg,0,1,0,27.59908
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_59_473.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_59_473.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_59_473.jpg,0,1,0,28.2794
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_59_540.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_59_540.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_59_540.jpg,0,1,0,28.81945
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_59_614.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_59_614.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_59_614.jpg,0,1,0,29.55011
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_59_684.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_59_684.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_59_684.jpg,0,1,0,30.09713
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_59_756.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_59_756.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_59_756.jpg,0,1,0,30.19042
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_59_831.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_59_831.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_59_831.jpg,0,1,0,30.19061
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_59_903.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_59_903.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_59_903.jpg,0,1,0,30.19036
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_50_59_974.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_50_59_974.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_50_59_974.jpg,0,1,0,30.1903
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_00_047.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_00_047.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_00_047.jpg,0,1,0,30.19027
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_00_119.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_00_119.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_00_119.jpg,-0.15,1,0,30.18419
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_00_267.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_00_267.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_00_267.jpg,0,1,0,30.19032
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_00_341.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_00_341.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_00_341.jpg,0,1,0,30.1904
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_00_414.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_00_414.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_00_414.jpg,-0.15,1,0,30.1845
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_00_481.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_00_481.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_00_481.jpg,0,1,0,30.18606
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_00_554.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_00_554.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_00_554.jpg,0,1,0,30.19012
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_00_622.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_00_622.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_00_622.jpg,0,1,0,30.19025
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_00_689.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_00_689.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_00_689.jpg,0,1,0,30.19029
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_00_763.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_00_763.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_00_763.jpg,-0.1,1,0,30.18812
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_00_833.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_00_833.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_00_833.jpg,-0.3,1,0,30.16991
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_00_903.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_00_903.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_00_903.jpg,0,1,0,30.18888
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_00_973.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_00_973.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_00_973.jpg,0,1,0,30.19006
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_01_041.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_01_041.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_01_041.jpg,0,1,0,30.19024
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_01_108.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_01_108.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_01_108.jpg,-0.15,1,0,30.18548
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_01_185.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_01_185.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_01_185.jpg,0,1,0,30.19068
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_01_262.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_01_262.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_01_262.jpg,-0.05,1,0,30.19024
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_01_337.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_01_337.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_01_337.jpg,-0.25,1,0,30.17717
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_01_405.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_01_405.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_01_405.jpg,0,1,0,30.19005
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_01_472.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_01_472.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_01_472.jpg,0,1,0,30.18997
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_01_546.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_01_546.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_01_546.jpg,-0.15,1,0,30.18652
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_01_620.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_01_620.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_01_620.jpg,0,1,0,30.18543
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_01_691.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_01_691.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_01_691.jpg,0,1,0,30.18977
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_01_764.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_01_764.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_01_764.jpg,-0.1,1,0,30.18938
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_01_838.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_01_838.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_01_838.jpg,0,1,0,30.19033
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_01_911.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_01_911.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_01_911.jpg,0,1,0,30.1899
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_01_982.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_01_982.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_01_982.jpg,-0.15,1,0,30.18572
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_02_055.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_02_055.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_02_055.jpg,0,1,0,30.19025
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_02_127.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_02_127.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_02_127.jpg,-0.1,1,0,30.1886
C:\Users\Yahya\Desktop\Studying\Data\IMG\center_2020_10_17_12_51_02_203.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\left_2020_10_17_12_51_02_203.jpg,C:\Users\Yahya\Desktop\Studying\Data\IMG\right_2020_10_17_12_51_02_203.jpg,-0.3,1,0,30.17057
